ESV,bac1,bac10,bac2,bac3,bac7,bac8,bac9
ESV786.1473,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7860.1441,Poor,Partial,Poor,Perfect,Partial,Perfect,Partial
ESV7861.1441,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7862.1427,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7863.1470,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7864.1444,Perfect,Poor,Perfect,Poor,Perfect,Perfect,Perfect
ESV7865.1419,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7866.1444,Perfect,Poor,Perfect,Poor,Poor,Perfect,Perfect
ESV7867.1474,Perfect,Perfect,Perfect,Partial,Perfect,Perfect,Perfect
ESV7868.1451,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7869.1472,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV787.1446,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7870.1458,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7871.1463,Poor,Poor,Poor,Poor,Poor,Poor,Poor
ESV7872.1476,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7873.1411,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7874.1525,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7875.1448,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7876.1456,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7877.1470,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7878.1462,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7879.1459,Partial,Poor,Partial,Partial,Partial,Partial,Perfect
ESV788.1449,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7880.1453,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7881.1483,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7882.1426,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7883.1470,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7884.1413,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7885.1489,Poor,Poor,Poor,Perfect,Partial,Perfect,Perfect
ESV7886.1439,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7887.1434,Partial,Poor,Partial,Partial,Partial,Partial,Perfect
ESV7888.1448,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7889.1476,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV789.1421,Partial,Poor,Partial,Partial,Partial,Partial,Perfect
ESV7890.1460,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7891.1451,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7892.1496,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7893.1447,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7894.1449,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7895.1441,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7896.1460,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7897.1454,Perfect,Partial,Perfect,Partial,Perfect,Perfect,Perfect
ESV7898.1389,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7899.1438,Partial,Perfect,Partial,Perfect,Partial,Perfect,Perfect
ESV79.1445,Partial,Partial,Partial,Perfect,Perfect,Perfect,Partial
ESV790.1419,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7900.1465,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7901.1427,Perfect,Poor,Perfect,Partial,Partial,Perfect,Perfect
ESV7902.1441,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7903.1447,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7904.1471,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7905.1447,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7906.1453,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7907.1413,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7908.1472,Perfect,Perfect,Perfect,Partial,Perfect,Perfect,Perfect
ESV7909.1441,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV791.1464,Perfect,Poor,Perfect,Poor,Perfect,Perfect,Perfect
ESV7910.1465,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7911.1455,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7912.1492,Perfect,Poor,Perfect,Poor,Perfect,Perfect,Perfect
ESV7913.1407,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7914.1411,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7915.1454,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7916.1439,Poor,Partial,Poor,Perfect,Partial,Perfect,Partial
ESV7917.1454,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7918.1455,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7919.1441,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV792.1454,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7920.1455,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7921.1438,Poor,Partial,Poor,Perfect,Partial,Perfect,Partial
ESV7922.1478,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7923.1401,Partial,Perfect,Partial,Partial,Perfect,Perfect,Partial
ESV7924.1407,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7925.1469,Perfect,Poor,Perfect,Partial,Perfect,Perfect,Perfect
ESV7926.1444,Partial,Partial,Partial,Perfect,Perfect,Perfect,Partial
ESV7927.1465,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7928.1458,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7929.1424,Perfect,Poor,Perfect,Partial,Perfect,Perfect,Perfect
ESV793.1474,Poor,Poor,Poor,Poor,Poor,Perfect,Poor
ESV7930.1458,Perfect,Poor,Perfect,Poor,Partial,Perfect,Perfect
ESV7931.1446,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7932.1434,Partial,Poor,Partial,Partial,Partial,Partial,Perfect
ESV7933.1462,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7934.1475,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7935.1406,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7936.1447,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7937.1415,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7938.1436,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7939.1457,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV794.1460,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7940.1498,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7941.1470,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7942.1466,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7943.1481,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7944.1409,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7945.1478,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7946.1404,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7947.1407,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7948.1456,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7949.1438,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV795.1406,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7950.1403,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7951.1446,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7952.1467,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7953.1410,Partial,Poor,Partial,Poor,Poor,Partial,Partial
ESV7954.1428,Perfect,Poor,Perfect,Poor,Perfect,Perfect,Perfect
ESV7955.1525,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7956.1425,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7957.1457,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7958.1439,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7959.1484,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV796.1440,Perfect,Poor,Perfect,Poor,Poor,Perfect,Perfect
ESV7960.1469,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7961.1424,Partial,Poor,Partial,Partial,Partial,Partial,Perfect
ESV7962.1474,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7963.1446,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7964.1482,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7965.1487,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7966.1457,Partial,Perfect,Partial,Perfect,Partial,Partial,Perfect
ESV7967.1449,Perfect,Poor,Perfect,Poor,Perfect,Perfect,Perfect
ESV7968.1492,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7969.1462,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV797.1445,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7970.1438,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7971.1409,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7972.1467,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7973.1387,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7974.1455,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7975.1457,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7976.1454,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7977.1440,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7978.1457,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7979.1458,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV798.1436,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7980.1377,Perfect,Perfect,Perfect,Partial,Perfect,Perfect,Perfect
ESV7981.1422,Perfect,Poor,Perfect,Poor,Perfect,Perfect,Perfect
ESV7982.1443,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7983.1404,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7984.1430,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7985.1438,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7986.1428,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7987.1447,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7988.1446,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7989.1409,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV799.1455,Perfect,Poor,Perfect,Partial,Perfect,Perfect,Perfect
ESV7990.1485,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7991.1462,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7992.1482,Partial,Partial,Partial,Perfect,Partial,Partial,Perfect
ESV7993.1424,Perfect,Poor,Perfect,Partial,Perfect,Perfect,Perfect
ESV7994.1447,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7995.1474,Poor,Poor,Poor,Poor,Poor,Perfect,Poor
ESV7996.1455,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7997.1479,Partial,Partial,Partial,Partial,Perfect,Perfect,Partial
ESV7998.1478,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV7999.1474,Poor,Poor,Poor,Poor,Poor,Perfect,Poor
ESV8.1456,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV80.1464,Perfect,Poor,Perfect,Partial,Perfect,Perfect,Perfect
ESV800.1448,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8000.1459,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8001.1470,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8002.1450,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8003.1405,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8004.1420,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8005.1452,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8006.1453,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8007.1458,Perfect,Partial,Perfect,Partial,Perfect,Perfect,Perfect
ESV8008.1407,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8009.1451,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV801.1481,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8010.1438,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8011.1439,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8012.1464,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8013.1400,Perfect,Poor,Perfect,Partial,Perfect,Perfect,Perfect
ESV8014.1410,Partial,Poor,Partial,Poor,Poor,Partial,Partial
ESV8015.1451,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8016.1490,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8017.1465,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8018.1424,Partial,Poor,Partial,Partial,Partial,Partial,Perfect
ESV8019.1432,Partial,Poor,Partial,Partial,Partial,Partial,Perfect
ESV802.1426,Partial,Poor,Partial,Partial,Partial,Partial,Perfect
ESV8020.1501,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8021.1387,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8022.1524,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8023.1434,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8024.1434,Perfect,Perfect,Perfect,Partial,Perfect,Perfect,Perfect
ESV8025.1451,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8026.1475,Perfect,Poor,Perfect,Partial,Perfect,Perfect,Perfect
ESV8027.1404,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8028.1465,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8029.1459,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV803.1461,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8030.1434,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8031.1425,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8032.1447,Partial,Partial,Partial,Partial,Perfect,Perfect,Partial
ESV8033.1425,Perfect,Poor,Perfect,Partial,Perfect,Perfect,Perfect
ESV8034.1443,Perfect,Poor,Perfect,Poor,Poor,Perfect,Perfect
ESV8035.1436,Perfect,Poor,Perfect,Partial,Partial,Partial,Perfect
ESV8036.1454,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8037.1440,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8038.1444,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8039.1460,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV804.1449,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8040.1425,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8041.1401,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8042.1458,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8043.1438,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8044.1458,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8045.1501,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8046.1438,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8047.1454,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8048.1455,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8049.1451,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV805.1457,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8050.1476,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8051.1441,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8052.1439,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8053.1463,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Partial
ESV8054.1402,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8055.1446,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8056.1453,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8057.1459,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8058.1429,Perfect,Partial,Perfect,Partial,Partial,Perfect,Perfect
ESV8059.1460,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV806.1457,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8060.1425,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8061.1401,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8062.1443,Perfect,Poor,Perfect,Partial,Partial,Perfect,Perfect
ESV8063.1438,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8064.1445,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8065.1487,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8066.1474,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8067.1434,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8068.1405,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8069.1408,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV807.1469,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8070.1462,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8071.1445,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8072.1449,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8073.1453,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8074.1426,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8075.1446,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8076.1481,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8077.1445,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8078.1458,Perfect,Partial,Perfect,Partial,Perfect,Perfect,Perfect
ESV8079.1444,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV808.1441,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8080.1476,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8081.1446,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8082.1459,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8083.1444,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8084.1426,Partial,Poor,Partial,Partial,Partial,Partial,Perfect
ESV8085.1409,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8086.1480,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8087.1387,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8088.1443,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8089.1451,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV809.1451,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8090.1457,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8091.1456,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8092.1433,Perfect,Poor,Perfect,Poor,Perfect,Perfect,Perfect
ESV8093.1452,Perfect,Poor,Perfect,Partial,Perfect,Perfect,Perfect
ESV8094.1385,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8095.1463,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8096.1464,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8097.1463,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8098.1438,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8099.1485,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV81.1451,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV810.1448,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8100.1471,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8101.1470,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8102.1441,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8103.1431,Perfect,Partial,Perfect,Partial,Perfect,Perfect,Perfect
ESV8104.1442,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8105.1529,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8106.1466,Partial,Poor,Partial,Poor,Perfect,Perfect,Partial
ESV8107.1446,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8108.1455,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8109.1445,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV811.1451,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8110.1409,Partial,Poor,Partial,Perfect,Partial,Partial,Perfect
ESV8111.1457,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8112.1432,Perfect,Poor,Perfect,Partial,Partial,Perfect,Perfect
ESV8113.1443,Perfect,Perfect,Perfect,Partial,Partial,Perfect,Perfect
ESV8114.1466,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8115.1446,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8116.1455,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8117.1420,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8118.1449,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8119.1434,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV812.1411,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8120.1440,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8121.1474,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8122.1451,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8123.1518,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8124.1449,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8125.1445,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8126.1524,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8127.1457,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8128.1439,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8129.1416,Partial,Poor,Partial,Perfect,Partial,Partial,Perfect
ESV813.1426,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8130.1438,Poor,Partial,Poor,Perfect,Partial,Perfect,Partial
ESV8131.1424,Partial,Poor,Partial,Partial,Partial,Partial,Perfect
ESV8132.1427,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8133.1452,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8134.1453,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8135.1415,Partial,Partial,Partial,Perfect,Perfect,Perfect,Partial
ESV8136.1449,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8137.1498,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8138.1390,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8139.1411,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV814.1441,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8140.1459,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8141.1449,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8142.1438,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8143.1441,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8144.1436,Perfect,Partial,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8145.1439,Perfect,Partial,Perfect,Partial,Perfect,Partial,Partial
ESV8146.1447,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8147.1444,Poor,Partial,Poor,Perfect,Partial,Perfect,Perfect
ESV8148.1445,Perfect,Poor,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8149.1443,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV815.1435,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
ESV8150.1411,Perfect,Poor,Perfect,Poor,Perfect,Perfect,Perfect
ESV8151.1409,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect,Perfect
